sample_id,task,target_dialect,dialect_text,standard_text,source_text,hypothesis,label,domain,split
SENT_1146,SENT,PNB,giống tao nhưng tay trái tao có sẹo do mẹ tao xưa cắt trúng nên nhìn sẹo để phân biệt thôi chứ bảo phải ứng ngay là chịu,giống tao nhưng tay trái tao có thẹo do mẹ tao xưa cắt trúng nên nhìn thẹo để phân biệt thôi chứ kêu phải ứng liền là không được,giống tao nhưng tay trái tao có thẹo do mẹ tao xưa cắt trúng nên nhìn thẹo để phân biệt thôi chứ kêu phải ứng liền là không được,,Other,Daily Conversation,train
SENT_1146,SENT,PNT2,giống tau nhưng tay trái tau có sẹo do mẹ tau xưa cắt trúng nên nhìn sẹo để phân biệt thôi chứ kêu phải ứng liền là nỏ được,giống tao nhưng tay trái tao có thẹo do mẹ tao xưa cắt trúng nên nhìn thẹo để phân biệt thôi chứ kêu phải ứng liền là không được,giống tao nhưng tay trái tao có thẹo do mẹ tao xưa cắt trúng nên nhìn thẹo để phân biệt thôi chứ kêu phải ứng liền là không được,,Other,Daily Conversation,train
SENT_1146,SENT,PNT3,y tau mà tay trái tau có thẹo do mạ tau hồi ơ cắt trúng bơ nhìn thẹo để phân biệt thôi chơ răng kêu phải ứng luôn được,giống tao nhưng tay trái tao có thẹo do mẹ tao xưa cắt trúng nên nhìn thẹo để phân biệt thôi chứ kêu phải ứng liền là không được,giống tao nhưng tay trái tao có thẹo do mẹ tao xưa cắt trúng nên nhìn thẹo để phân biệt thôi chứ kêu phải ứng liền là không được,,Other,Daily Conversation,train
SENT_0572,SENT,PNB,"Em cũng thắc mắc, tại sao khúc xương tư tao nhỉ? Xong nó lại tự to lên được, nó nhờ lực gì thế?",em cũng thắc mắc tại răng khúc xương tư tao nhỉ ? xong nó lại tự to lên được nó nhờ lực gì rứa,em cũng thắc mắc tại răng khúc xương tư tao nhỉ ? xong nó lại tự to lên được nó nhờ lực gì rứa,,Surprise,Daily Conversation,train
SENT_0572,SENT,PNT2,em cũng thắc mắc tại răng khúc xương tư tao hè? xong hấn lại tự to lên được hấn nhờ lực chi rứa,em cũng thắc mắc tại răng khúc xương tư tao nhỉ ? xong nó lại tự to lên được nó nhờ lực gì rứa,em cũng thắc mắc tại răng khúc xương tư tao nhỉ ? xong nó lại tự to lên được nó nhờ lực gì rứa,,Surprise,Daily Conversation,train
SENT_0572,SENT,PNT3,em cũng thắc mắc vì răng khúc xương tư tao hè? xong hắn lại tự to lên được nhờ lực chi rứa,em cũng thắc mắc tại răng khúc xương tư tao nhỉ ? xong nó lại tự to lên được nó nhờ lực gì rứa,em cũng thắc mắc tại răng khúc xương tư tao nhỉ ? xong nó lại tự to lên được nó nhờ lực gì rứa,,Surprise,Daily Conversation,train
SENT_3427,SENT,PNB,"Mất trật tự thôi có cần phải vậy không? Bắt đứng là được rồi, cùng lắm là mời phụ huynh vào nói chuyện trao đổi, có cần phải bắt quỳ trước lớp vậy không? Như vậy khác nào chà đạp lòng tự trọng của nó.",mất trật tự thôi có cần phải z không bắt đứng là được rồi cùng lắm là mời phụ huynh vô nói trao đổi có cần phải bắt quỳ trước lớp z không như z khác nào chà đạp lòng tự trọng của nó .,mất trật tự thôi có cần phải z không bắt đứng là được rồi cùng lắm là mời phụ huynh vô nói trao đổi có cần phải bắt quỳ trước lớp z không như z khác nào chà đạp lòng tự trọng của nó .,,Anger,Daily Conversation,train
SENT_3427,SENT,PNT2,Mất trật tự thôi có cần phải z không bắt đứng là được rồi cùng lắm là mời phụ huynh vô nói trao đổi có cần phải bắt quỳ trước lớp z không như z khác chi chà đạp lòng tự trọng của hấn.,mất trật tự thôi có cần phải z không bắt đứng là được rồi cùng lắm là mời phụ huynh vô nói trao đổi có cần phải bắt quỳ trước lớp z không như z khác nào chà đạp lòng tự trọng của nó .,mất trật tự thôi có cần phải z không bắt đứng là được rồi cùng lắm là mời phụ huynh vô nói trao đổi có cần phải bắt quỳ trước lớp z không như z khác nào chà đạp lòng tự trọng của nó .,,Anger,Daily Conversation,train
SENT_3427,SENT,PNT3,mất trật tự thôi có cần phải z không bắt đứng là được rồi cùng lắm là mời phụ huynh vô nói trao đổi có cần phải bắt quỳ trước lớp z không như z khác chi chà đạp lòng tự trọng của hắn .,mất trật tự thôi có cần phải z không bắt đứng là được rồi cùng lắm là mời phụ huynh vô nói trao đổi có cần phải bắt quỳ trước lớp z không như z khác nào chà đạp lòng tự trọng của nó .,mất trật tự thôi có cần phải z không bắt đứng là được rồi cùng lắm là mời phụ huynh vô nói trao đổi có cần phải bắt quỳ trước lớp z không như z khác nào chà đạp lòng tự trọng của nó .,,Anger,Daily Conversation,train
SENT_3520,SENT,PNB,Theo tao thì mày nên chọn thằng nhiều tiền. Đến năm cuối thì mày quay lại chọn thằng nhiều tiền học bổng. Mày hỏi vậy là mày được lựa chọn mà. Đấy là cách tốt nhất cho người ham tiền như mày.,theo tao thì mày nên chọn thằg nhiều tiền . đến năm cuối thì mày quay lại chọn với thằg nhiều tiền học bổg . m hỏi vậy là mày được lựa chọn mà . đấy là cách tốt nhất cho người hám tiền như mày,theo tao thì mày nên chọn thằg nhiều tiền . đến năm cuối thì mày quay lại chọn với thằg nhiều tiền học bổg . m hỏi vậy là mày được lựa chọn mà . đấy là cách tốt nhất cho người hám tiền như mày,,Other,Daily Conversation,train
SENT_3520,SENT,PNT2,theo tao thì mi nên chọn thằg nhiều tiền . đến năm cuối thì mi quay lại chọn với thằg nhiều tiền học bổg . m hỏi vậy là mi được lựa chọn mà . đấy là cách tốt nhất cho người hám tiền như mi,theo tao thì mày nên chọn thằg nhiều tiền . đến năm cuối thì mày quay lại chọn với thằg nhiều tiền học bổg . m hỏi vậy là mày được lựa chọn mà . đấy là cách tốt nhất cho người hám tiền như mày,theo tao thì mày nên chọn thằg nhiều tiền . đến năm cuối thì mày quay lại chọn với thằg nhiều tiền học bổg . m hỏi vậy là mày được lựa chọn mà . đấy là cách tốt nhất cho người hám tiền như mày,,Other,Daily Conversation,train
SENT_3520,SENT,PNT3,theo tau thì mi nên chọn thằg nhiều tiền . đến năm cuối thì mi quay lại chọn với thằg nhiều tiền học bổg . m hỏi rứa là mi được lựa chọn mà . đó là cách tốt nhất cho người hám tiền như mi,theo tao thì mày nên chọn thằg nhiều tiền . đến năm cuối thì mày quay lại chọn với thằg nhiều tiền học bổg . m hỏi vậy là mày được lựa chọn mà . đấy là cách tốt nhất cho người hám tiền như mày,theo tao thì mày nên chọn thằg nhiều tiền . đến năm cuối thì mày quay lại chọn với thằg nhiều tiền học bổg . m hỏi vậy là mày được lựa chọn mà . đấy là cách tốt nhất cho người hám tiền như mày,,Other,Daily Conversation,train
